“id”,“project_number”,“project_name”,"project_address",“project_city”,“project_province”,“registration_date”,“certification_date”,certification_level,rating_system,“project_size”,project_type,owner_type
"3097","14473","Maison Productive House","2432-2440 de Châteauguay","Montréal","Quebec","2010-11-08","2011-03-25","4",“24”,"1106","19",
"3098","14454","seven 35","735 West 15th Street","North Vancouver","British Columbia","2010-07-20","2012-04-25","4",“24”,"4672","19",
"3099","16858","Karen’s Place on Clementine","1490 Clementine Blvd,  Units 101-106, 201-212, 301-312 and 401-412","Ottawa","Ontario","2014-03-05","2017-05-05","4",“24”,"2806","19",
"3100","14969","Condos de la Baie Phase 3","3450 boulevard Sainte-Anne","Québec","Quebec","2011-06-16","2014-12-03","4",“24”,"7236","19",
"3101","15053","Cohabitat Québec - Bâtiment D (BE)","D-1650, rue Louis-Jetté","Québec","Quebec","2011-07-21","2013-10-29","4",“24”,"1832","19",
"3102","15054","Cohabitat Québec - Bâtiment A (MC)","A-1650, rue Louis Jetté","Québec","Quebec","2011-07-21","2013-10-29","4",“24”,"991","19",
"3103","15055","Cohabitat Québec - Bâtiment B (MVS-Ouest))","B-1650, rue Louis Jetté","Québec","Quebec","2011-07-21","2013-10-29","4",“24”,"782","19",
"3104","17347","Square du Nordet","2161 à 2299 du Borée et 2510 à 2540 des Équinoxes","Saint-Laurent","Quebec","2015-01-09","2015-09-16","4",“24”,"7353","19",
"3105","14321","Bridgeriver Townsite","3500 Seton Portage Road","Shalalth","British Columbia","2013-02-05","2013-04-03","4",“24”,"1950","19",
"3106","17153","Kew Beachouse","17 Kippendavie Avenue","Toronto","Ontario","2014-08-21","2016-02-29","4",“24”,"484","19",
"3107","14316","Écologis Karine O'Cain","761 rue St-Maurice","Trois-Rivières","Quebec","2009-06-12","2010-10-08","4",“24”,"334","19",
"3108","16982","The Clive Residences","1510 Clive Drive","Victoria","British Columbia","2014-07-22","2016-03-04","4",“24”,"1454","19",
"3109","14476","Riverside Estates","1 Grigglestone Lane (Lot 22)","Ajax","Ontario","2010-12-08","2015-08-10","1",“24”,"373","26",
"3110","14477","Riverside Estates","3 Grigglestone Lane (Lot 23)","Ajax","Ontario","2010-12-08","2015-08-10","1",“24”,"373","26",
"3111","14478","Riverside Estates","5 Grigglestone Lane (Lot 24)","Ajax","Ontario","2010-12-08","2015-08-10","1",“24”,"373","26",
"3112","14479","Riverside Estates","7 Grigglestone Lane (Lot 25)","Ajax","Ontario","2010-12-08","2015-08-10","1",“24”,"373","26",
"3113","14480","Riverside Estates","9 Grigglestone Lane (Lot 26)","Ajax","Ontario","2010-12-08","2015-08-10","1",“24”,"373","26",
"3114","14481","Riverside Estates","11 Grigglestone Lane (Lot 27)","Ajax","Ontario","2010-12-08","2015-08-10","1",“24”,"373","26",
"3115","14482","Riverside Estates","13 Grigglestone Lane (Lot 28)","Ajax","Ontario","2010-12-08","2015-08-10","1",“24”,"373","26",
"3116","14291","108 Canyoncrest Point W","108 CanyonCrest Point West","Lethbridge","Alberta","2009-04-27","2014-12-19","1",“24”,"582","26",
"3117","16913","Minto-Avalon West II Townhomes","100 - 124 Nacarat St., 500 - 674 Petrichor Cres., Trigoria Cres.","Ottawa","Ontario","2014-05-01","2017-06-26","1",“24”,"30600","26",
"3118","16897","Minto Enclave at Trails Edge - Towns","324 - 372 Axis Way","Ottawa","Ontario","2014-04-30","2017-06-12","1",“24”,"4756","26",
"3119","17156","Minto Chapman Mills - Townhomes","171 - 219 Mancini Way","Ottawa","Ontario","2015-02-26","2017-04-03","1",“24”,"4281","26",
"3120","17691","Carleton Infill","231, 233, 235 & 237 Carleton Avenue","Ottawa","Ontario","2015-07-17","2017-03-13","1",“24”,"938","26",
"3121","15476","Minto Arcadia Singles and Townhomes","Calvington Ave., Mission Trail Cr, Brentwood Ridge, 2tip Lane & Country Glen Way","Stittsville","Ontario","2012-04-17","2017-08-31","1",“24”,"33218","26",
"3122","14396","Zen in Aspen","65 Aspen Hills Drive SW","Calgary","Alberta","2010-03-05","2011-05-25","2",“24”,"153","26",
"3123","15948","III 2454","2454 James St.","Halifax","Nova Scotia","2012-11-27","2014-04-25","2",“24”,"223","26",
"3124","18124","Résidence Dubé","3423-3425 rue Milette","Lac-Mégantic","Quebec","2016-04-20","2017-04-10","2",“24”,"424","26",
"3125","14389","Cottonlane Estates Inc.","Part of Lot 2, Concession 5","Markham","Ontario","2010-02-10","2013-12-19","2",“24”,"114","26",
"3126","14331","Cisterna Estates Inc.","267 Dalgleish Garden","Milton","Ontario","2009-07-14","2010-09-03","2",“24”,"344","26",
"3127","18653","97 A-B avenue des Jardins","97 A-B avenue des Jardins","Orford","Quebec","2016-10-04","2016-12-08","2",“24”,"191","26",
"3128","18654","73 A-B avenue des Jardins","73 A-B avenue des Jardins","Orford","Quebec","2016-10-04","2016-12-08","2",“24”,"191","26",
"3129","18370","Les Jardins du Golf - 65 A-B avenue des Jardins","65 A-B avenue des Jardins","Orford","Quebec","2016-08-17","2016-12-08","2",“24”,"191","26",
"3130","16788","Lansdowne Townhomes","8-14 Holmwoood Ave., 58-64 Holmwood Ave.","Ottawa","Ontario","2014-04-16","2017-06-12","2",“24”,"1387","26",
"3131","15246","Klondike Crossing Urban Townhomes","41, 43, 45, 47, 49, 51, 53, 55, 57, 59, 61, 63, 65, 67, 69 & 71 Mersey Drive","Ottawa","Ontario","2011-11-21","2016-07-08","2",“24”,"2519","26",
"3132","14327","EVERGREEN","171 McCooeye Lane","Ottawa","Ontario","2009-07-02","2011-06-16","2",“24”,"2232","26",
"3133","17839","Faubourg Cousineau : 3555 à 3567 rue Emile-Bouthillier","3555 à 3567 rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-10-26","2016-09-28","2",“24”,"672","26",
"3134","17437","Faubourg Cousineau : 3539 à 3551, rue Emile-Bouthillier","3539 à 3551, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-02-09","2015-12-01","2",“24”,"672","26",
"3135","17433","Faubourg Cousineau : 3516 à 3524, rue Emile-Bouthillier","3516 à 3524, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-02-09","2015-12-01","2",“24”,"519","26",
"3136","17434","Faubourg Cousineau : 3544 à 3552, rue Emile-Bouthillier","3544 à 3552, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-02-09","2015-12-01","2",“24”,"519","26",
"3137","17555","Faubourg Cousineau : 3511 à 3523, rue Emile-Bouthillier","3511 à 3523, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-05-01","2015-12-01","2",“24”,"672","26",
"3138","17556","Faubourg Cousineau : 3500 à 3512, rue Emile-Bouthillier","3500 à 3512, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-05-01","2015-12-01","2",“24”,"672","26",
"3139","17557","Faubourg Cousineau : 3735 à 3747, rue Emile-Bouthillier","3735 à 3747, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-05-01","2015-12-01","2",“24”,"672","26",
"3140","17558","Faubourg Cousineau : 3571 à 3579, rue Emile-Bouthillier","3571 à 3579, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-05-01","2015-12-01","2",“24”,"519","26",
"3141","17431","Faubourg Cousineau : 3556 à 3568, rue Emile-Bouthillier","3556 à 3568, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-02-09","2015-09-10","2",“24”,"672","26",
"3142","17432","Faubourg Cousineau : 3751 à 3763, rue Emile-Bouthillier","3751 à 3763, rue Emile-Bouthillier","Saint-Hubert","Quebec","2015-02-09","2015-05-21","2",“24”,"183","26",
"3143","14383","Maisons de Ville du Challenger Ouest : Villa 1-7","4570-4580-4590 Rue Vittorio-Fiorucci","Saint-Laurent","Quebec","2011-01-13","2012-08-29","2",“24”,"11956","26",
"3144","19153","Faubourg Cousineau : 3587-3595 E-B","3587 à 3595 Emile-Bouthillier","St-Hubert","Quebec","2016-10-27","2017-07-27","2",“24”,"519","26",
"3145","18070","Faubourg Cousineau : 3696-3708 Émile-Bouthillier","3696 à 3708 Emile-Bouthillier","St-Hubert","Quebec","2016-03-16","2017-06-30","2",“24”,"672","26",
"3146","17986","Faubourg Cousineau : 3640 à 3652 Emile-Bouthillier","3640 à 3652 Emile-Bouthillier","St-Hubert","Quebec","2016-01-29","2017-06-30","2",“24”,"672","26",
"3147","18069","Faubourg Cousineau : 3668-3680 rue Émile-Bouthillier","3668 à 3680 Emile-Bouthillier","St-Hubert","Quebec","2016-03-16","2017-03-30","2",“24”,"672","26",
"3148","18390","Faubourg Cousineau : 3684-3692 rue Émile-Bouthillier","3684 à 3692 Emile-Bouthillier","St-Hubert","Quebec","2016-08-25","2017-03-30","2",“24”,"519","26",
"3149","17253","Faubourg Cousineau / 3528-3540 E-B","3528 à 3540, rue Emile-Bouthillier","St-Hubert","Quebec","2014-10-10","2015-06-18","2",“24”,"732","26",
"3150","15898","Maisons Jumelées du Nouveau Saint-Laurent","4605-4755 rue Vittorio-Fiorucci","St-Laurent","Quebec","2012-11-22","2017-05-15","2",“24”,"4893","26",
"3151","16216","Habitat for Humanity Niagara, St. Catharine's Duplex","40 Tasker St.","St. Catharines","Ontario","2013-05-03","2015-03-20","2",“24”,"352","26",
"3152","15420","The Anderson","194-51551 Range Road 212A","Strathcona County","Alberta","2012-03-21","2013-11-15","2",“24”,"249","26",
"3153","18424","Confidential Project",,,"Alberta","2016-09-01","2016-10-11","2",“24”,"178","26",
"3154","14461","Le Jacques Cartier","675 rue Jacques-Cartier","Gatineau","Quebec","2010-09-02","2012-11-26","3",“24”,"367","26",
"3155","14349","Habitat pour l'humanité Montréal (5096-5098 Ste-Clotilde)","5096-5098 Ste-Clotilde","Montréal","Quebec","2009-08-31","2011-03-28","3",“24”,"454","26",
"3156","18650","89 A-B avenue des Jardins","89 A-B avenue des Jardins","Orford","Quebec","2016-10-04","2016-12-08","3",“24”,"191","26",
"3157","16219","Springfield Towns","77, 79 & 81 Springfield Road","Ottawa","Ontario","2013-05-07","2014-10-23","3",“24”,"474","26",
"3158","15836","Villas du Mistral : 1-12","2217 à 2261 rue du Chinook","Saint Laurent","Quebec","2012-09-17","2014-07-21","3",“24”,"4072","26",
"3159","17349","Les Villas du Mistral : 28-32","2137, 2141, 2145, 2149 & 2153 rue du Chinook","Saint-Laurent","Quebec","2015-01-09","2017-11-14","3",“24”,"1403","26",
"3160","15674","Maisons de Ville du Challenger Ouest : Villa 8-12","4600-4744, rue Vittorio-Fiorucci et et 2784-2788-2792 rue Marette","Saint-Laurent","Quebec","2012-07-26","2016-01-14","3",“24”,"7360","26",
"3161","17348","Les Villas du Mistral : 20-27","2157 à 2185 du Chinook","Saint-Laurent","Quebec","2015-01-09","2015-09-11","3",“24”,"293","26",
"3162","14402","Patrick Côté","173 Rue de l'évêque","St-Colomban","Quebec","2010-03-08","2011-12-01","3",“24”,"172","26",
"3163","16227","Les Villas du Mistral : 13-19","2189 à 2213 rue du Chinook","St-Laurent","Quebec","2013-07-17","2015-09-11","3",“24”,"2534","26",
"3164","15386","Jumelé Vert Cube 1585","1585 rue du Lac des Forges","Trois-Rivières","Quebec","2012-03-08","2017-07-06","3",“24”,"121","26",
"3165","15387","Jumelé Vert Cube 1595","1595 rue du Lac des Forges","Trois-Rivières","Quebec","2012-03-08","2017-07-06","3",“24”,"121","26",
"3166","15067","Espace Éco-Logis","3225 Montcalm","Boisbriand","Quebec","2011-07-26","2011-08-04","4",“24”,"170","26",
"3167","16644","1823 & 1825 William Street S.E.","1823 & 1825 William Street S.E.","Calgary","Alberta","2013-10-17","2017-02-07","4",“24”,"462","26",
"3168","15463","Habitat Net Zero Precast Concrete Home","10245 90 Street NW","Edmonton","Alberta","2012-04-12","2015-07-03","4",“24”,"98","26",
"3169","18962","Quarry","7221 et 7223 de la Roche","Montréal","Quebec","2017-02-09","2017-07-11","4",“24”,"417","26",
"3170","18528","Résidence Brisson / Richard","1625 et 1627, rue Plessis","Montréal","Quebec","2016-09-21","2016-11-23","4",“24”,"286","26",
"3171","16875","Résidence Chambord","4376, rue Chambord","Montréal","Quebec","2014-03-13","2016-09-23","4",“24”,"192","26",
"3172","15976","Gare Bois-Franc phase 3","2445, chemin Laval","Montréal","Quebec","2012-12-10","2014-02-27","4",“24”,"353","26",
"3173","14312","279 & 279A  Crichton Street","279 Crichton Street","Ottawa","Ontario","2009-06-03","2012-07-30","4",“24”,"176","26",
"3174","15528","101B Third Avenue","101B & C Third Avenue","Ottawa","Ontario","2012-05-23","2012-07-08","4",“24”,"349","26",
"3175","14299","The Hamptons","880 Greenbriar Avenue","Ottawa","Ontario","2009-07-02","2010-12-03","4",“24”,"1890","26",
"3176","15057","Cohabitat Québec - Bâtiment B (MVS-Est)","B-1650, rue Louis Jetté","Québec","Quebec","2011-07-21","2013-10-29","4",“24”,"680","26",
"3177","15058","Cohabitat Québec - Bâtiment A (MVO)","1650, rue Louis Jetté","Québec","Quebec","2011-07-21","2013-10-29","4",“24”,"226","26",
"3178","17674","Maison Sophie Arcand - Hugo Raymond","3408 & 3410, rue du Renard","Sherbrooke","Quebec","2016-11-29","2017-06-20","4",“24”,"222","26",
"3179","18878","Square du Nordet Bloc E à J","2101 à 2155 du Borée; 2462 à 2508 des Équinoxes","St-Laurent","Quebec","2016-11-29","2017-11-09","4",“24”,"7982","26",
"3180","14991","Construction Emmanuel Crevier - Triplex","12 A rue St-Joseph, # 1, 2 et 3","Ste-Anne-de-Bellevue","Quebec","2011-06-22","2012-09-10","4",“24”,"251","26",
"3181","15683","Union Street ECOheritage","662, 666 & 668 Union St.","Vancouver","British Columbia","2012-07-25","2014-10-30","4",“24”,"576","26",
"3182","14297","Kerchum Residence","3987 West 21st Avenue","Vancouver","British Columbia","2009-06-03","2010-05-26","4",“24”,"285","26",
"3183","16896","Minto Enclave at Trails Edge - Singles","Confidential","Confidential","Ontario","2014-04-30","2017-06-12","1",“24”,"34268","27",
"3184","17155","Minto Chapman Mills","Confidential","Confidential","Ontario","2015-02-26","2017-04-03","1",“24”,"11517","27",
"3185","16091","LeDrew / Evans Residence","Confidential","Confidential","Alberta","2013-02-26","2015-07-02","1",“24”,"600","27",
"3186","15830","Confidential Project","Confidential","Confidential","Ontario","2012-09-12","2015-05-08","1",“24”,"1899","27",
"3187","14463","2 Spruce House","Confidential","Confidential","Ontario","2011-04-13","2014-10-30","1",“24”,"492","27",
"3188","16655","Confidential Project","Confidential","Confidential","Alberta","2013-10-28","2014-04-14","1",“24”,"316","27",
"3189","14414","Résidence Munoz-Bonin","Confidential","Confidential","Quebec","2010-04-15","2013-12-18","1",“24”,"604","27",
"3190","15213","Confidential Project","Confidential","Confidential","Ontario","2011-11-11","2013-11-08","1",“24”,"631","27",
"3191","15858","Horseshoe Ridge Homes-Timber Ridge lot 9","Confidential","Confidential","Ontario","2012-10-02","2013-09-13","1",“24”,"308","27",
"3192","14867","Horseshoe Ridge Lot 16 Stone Ridge w/ Loft","Confidential","Confidential","Ontario","2011-05-05","2013-09-13","1",“24”,"353","27",
"3193","16249","CaraCo Performance Home 2020","Confidential","Confidential","Ontario","2013-05-30","2013-09-04","1",“24”,"256","27",
"3194","15859","Horseshoe Ridge Homes-Timber Ridge w/ Loft","Confidential","Confidential","Ontario","2012-10-09","2013-08-23","1",“24”,"353","27",
"3195","14342","11 Putman Avenue","Confidential","Confidential","Ontario","2009-08-19","2011-08-25","1",“24”,"198","27",
"3196","14187","Maison Expohabitat SMB","Confidential","Confidential","Quebec","2011-02-21","2011-04-28","1",“24”,"292","27",
"3197","14407","St-Jean LEED","Confidential","Confidential","Quebec","2010-03-17","2010-10-08","1",“24”,"186","27",
"3198","14333","Habitations Mapleridge Homes/3BL Developments","Confidential","Confidential","Quebec","2009-07-10","2010-02-24","1",“24”,"290","27",
"3199","14324","Confidential Project","Confidential","Confidential","Alberta","2009-07-21","2009-11-18","1",“24”,"392","27",
"3200","18071","Faubourg Cousineau : 3723-3731 Émile-Bouthillier","Confidential","Confidential","Quebec","2016-03-16","2018-02-22","2",“24”,"519","27",
"3201","17866","Maisons de Ville Challenger Ouest - Villas 13-18","Confidential","Confidential","Quebec","2016-02-01","2018-02-01","2",“24”,"6134","27",
"3202","19141","Faubourg Cousineau : 4065 Régina-Gagnon","Confidential","Confidential","Quebec","2016-10-27","2018-01-31","2",“24”,"202","27",
"3203","19140","Faubourg Cousineau : 8090 Arlington","Confidential","Confidential","Quebec","2016-10-27","2018-01-08","2",“24”,"149","27",
"3204","18655","69 A-B avenue des Jardins","Confidential","Confidential","Quebec","2016-10-04","2017-12-18","2",“24”,"382","27",
"3205","18660","93 A-B avenue des Jardins","Confidential","Confidential","Quebec","2016-10-04","2017-12-18","2",“24”,"382","27",
"3206","18092","Faubourg Cousineau : 3631-3643 E-B","Confidential","Confidential","Quebec","2016-03-30","2017-12-08","2",“24”,"672","27",
